"1M","3M","6M","1Y","2Y","5Y","10Y","Date","RateFactor1"
0.00499999999999989,0.0150000000000001,-0.00249999999999995,-0.0100000000000002,-0.0100000000000002,-0.0110000000000001,-0.016,2002-01-03,0.805551646593176
0.0124999999999997,0.00999999999999979,0.0150000000000001,0.0274999999999999,0.0249999999999999,0.0250000000000004,0.00950000000000007,2002-02-07,0.816127851435132
-0.00250000000000039,0.00999999999999979,0.00499999999999989,0.00999999999999979,0.0124999999999993,0.00150000000000006,-0.00199999999999978,2002-03-07,-0.107033854369197
0,0.00499999999999989,0.00500000000000034,0,0.00500000000000078,-0.0024999999999995,-0.00150000000000006,2002-04-04,0.0339109104762288
0.00999999999999979,0,0.00499999999999989,0.00449999999999973,0,0.00349999999999984,0.00300000000000011,2002-05-02,0.582897904663786
-0.02,-0.00999999999999979,-0.00700000000000012,-0.0150000000000001,-0.00999999999999979,0.00350000000000072,0.00250000000000039,2002-06-06,-1.8474294080088
0,-0.00749999999999984,0.00249999999999995,0.00200000000000022,0.00499999999999989,0.00350000000000072,0.000999999999999446,2002-07-04,-0.514872788488059
0.0125000000000002,0,-0.00300000000000011,-0.00200000000000022,-0.00999999999999979,-0.00400000000000045,-0.00549999999999962,2002-08-01,0.744594325636568
-0.00249999999999995,-0.000499999999999723,-0.00249999999999995,0.0100000000000002,0.00499999999999989,0.000499999999999723,0,2002-09-12,-0.51723403779932
0.0299999999999998,0.0175000000000001,0.0129999999999999,0,-0.0124999999999997,-0.00950000000000007,-0.0110000000000001,2002-10-10,2.92381652481265
0.0865,0.0499999999999998,0.0375000000000001,0.0234999999999999,0.0105,0.00199999999999978,-0.00399999999999956,2002-11-07,8.01489963756224
-0.0514999999999999,-0.0350000000000001,-0.024,-0.00300000000000011,0.012,0.0244999999999997,0.0209999999999999,2002-12-05,-5.59766076402772
0.00499999999999989,0.00099999999999989,0.00250000000000039,0.0109999999999997,0.012,0.0150000000000001,0.0115000000000007,2003-01-09,0.0377475129924216
0.024,0.0169999999999999,0.0150000000000001,0.00500000000000034,0.00499999999999989,-0.00350000000000028,-0.00649999999999995,2003-02-06,2.25460933519313
0.0844999999999998,0.0500000000000003,0.0300000000000003,0.0100000000000002,-0.0149999999999997,-0.0169999999999999,-0.0139999999999998,2003-03-06,8.19589341937082
0.0299999999999998,0.00500000000000034,0.00750000000000028,0.00700000000000012,0.000500000000000167,0.00150000000000006,0,2003-04-03,2.1394023327416
0.00950000000000006,0,0.000500000000000167,-0.0100000000000002,-0.02,-0.0204999999999997,-0.0195000000000003,2003-05-08,0.766979385944245
-0.0449999999999999,-0.0430000000000002,-0.0250000000000004,-0.0250000000000001,-0.0194999999999999,-0.0379999999999998,-0.036,2003-06-05,-5.04819100819151
0.00249999999999995,-0.000500000000000167,-0.00499999999999989,-0.00500000000000012,-0.00749999999999984,-0.00749999999999984,-0.00550000000000006,2003-07-10,0.00224227312000482
0,0.0100000000000002,0.00249999999999995,0.00749999999999984,0.00500000000000034,0.00300000000000011,0.00300000000000011,2003-07-31,0.167880544330346
0.00550000000000006,-0.00499999999999989,-0.00749999999999984,0.00300000000000011,0.000500000000000167,0.00500000000000034,0.00300000000000011,2003-09-04,-0.164526974987542
0.00499999999999989,0.00499999999999989,-0.00249999999999995,-0.00750000000000028,-0.00700000000000012,-0.00450000000000017,-0.00600000000000023,2003-10-02,0.408256965942252
0,-0.00999999999999979,0.00250000000000039,0.00250000000000039,0.00499999999999989,0.00699999999999967,0.00600000000000023,2003-11-06,-0.592711724130369
0,-0.00450000000000017,0,0.004,0,0.004,0.00250000000000039,2003-12-04,-0.363083792850606
0.00499999999999989,0.00600000000000023,0.00300000000000011,-0.00250000000000039,0.00200000000000022,0.00349999999999984,0.00199999999999978,2004-01-08,0.417618721791643
0.00299999999999967,-0.00200000000000022,0.00350000000000028,0.004,0.00499999999999989,0.00249999999999995,-0.00250000000000039,2004-02-05,-0.108054730225757
0.0250000000000001,0.0149999999999999,0.0105,0.0175000000000001,0.0179999999999998,0.02,0.0120000000000005,2004-03-04,1.94121126598028
0.0355000000000001,0.0190000000000001,0.0249999999999999,0.02,0.0174999999999996,0.00800000000000001,0.00349999999999984,2004-04-01,3.07890649923253
0.00249999999999995,0.00300000000000011,0.00999999999999979,0.00499999999999989,0.00499999999999989,0.00299999999999967,0.000500000000000611,2004-05-06,0.194768692123945
-0.00249999999999995,-0.0150000000000001,0,0,0.00249999999999995,0.00200000000000022,0,2004-06-03,-0.976150045170275
0,-0.00500000000000034,-0.00150000000000006,-0.00150000000000006,0,-0.00150000000000006,-0.00100000000000033,2004-07-01,-0.396407825690653
-0.00100000000000033,0.00200000000000022,0.00499999999999989,-0.00550000000000006,0.00249999999999995,-0.00099999999999989,-0.00100000000000033,2004-08-05,-0.101403602087711
0.00300000000000011,0.0219999999999998,-0.0175000000000001,0.00749999999999984,0,-0.004,-0.00300000000000011,2004-09-02,0.520115162496192
-0.00100000000000033,0.00300000000000011,0.00499999999999989,0.00750000000000028,0.004,0.00099999999999989,0.0024999999999995,2004-10-07,-0.099304695232852
-0.00200000000000022,-0.00200000000000022,0.00949999999999962,-0.00499999999999989,0.00300000000000011,0.00350000000000028,0,2004-11-04,-0.262399647341276
-0.012,0.00099999999999989,-0.00619999999999976,0.00249999999999995,0.00699999999999967,0.0109999999999997,0.00649999999999995,2004-12-02,-1.1880664560519
-0.00100000000000033,-0.00100000000000033,0,0.00099999999999989,0,0.00199999999999978,0.00099999999999989,2005-01-13,-0.288908440198687
-0.00699999999999967,0.00099999999999989,0.00749999999999984,-0.00349999999999984,0.00300000000000011,0.00700000000000012,0.00700000000000012,2005-02-03,-0.48787519145699
0,-0.004,0.00499999999999989,-0.00099999999999989,0.00499999999999989,0.00600000000000023,0.00550000000000006,2005-03-03,-0.303338516836516
-0.00649999999999995,0.012,0.00300000000000011,0.00149999999999961,0.00300000000000011,0.00199999999999978,-0.00150000000000006,2005-04-07,-0.165449509385168
0,0,0,0.0274999999999999,-0.00699999999999967,0,-0.00099999999999989,2005-05-04,-0.136608139935678
0.00800000000000001,0.00200000000000022,0.0129999999999999,0.0100000000000002,0.00800000000000001,0.00449999999999973,0,2005-06-02,0.511726723583333
0,0,-0.00300000000000011,-0.00199999999999978,-0.00649999999999995,-0.00150000000000006,0.00150000000000006,2005-07-07,-0.108253492006419
0,0,0.00300000000000011,0,-0.00199999999999978,-0.00150000000000006,-0.00150000000000006,2005-08-04,-0.0923050546457449
0,0,0.00099999999999989,0.0190000000000001,0.000500000000000167,-0.00099999999999989,-0.00249999999999995,2005-09-01,-0.22341796029564
0,-0.00200000000000022,0,0.00099999999999989,0,0.000500000000000167,0.000500000000000167,2005-10-06,-0.256342709775776
-0.0100000000000002,0.000500000000000167,0.00550000000000006,0.00199999999999978,0.00200000000000022,0.00299999999999967,0.00249999999999995,2005-11-03,-0.756682944521349
-0.00800000000000001,-0.00850000000000017,-0.00999999999999979,-0.00099999999999989,0.00099999999999989,0.00600000000000023,0.00349999999999984,2005-12-01,-1.2536014200417
-0.00200000000000022,-0.00099999999999989,-0.000500000000000167,0.00099999999999989,0,0.000500000000000167,0,2006-01-12,-0.365252366926999
-0.012,-0.00599999999999978,-0.00800000000000001,-0.00700000000000012,-0.00700000000000012,-0.00499999999999989,-0.004,2006-02-02,-1.24564068570034
0.00200000000000022,-0.00449999999999973,-0.00749999999999984,-0.00700000000000012,-0.0089999999999999,-0.00600000000000023,-0.004,2006-03-02,-0.202098569169422
-0.00599999999999978,-0.00199999999999978,-0.00300000000000011,-0.00500000000000034,-0.00700000000000012,-0.00700000000000012,-0.00550000000000006,2006-04-06,-0.598078071631648
-0.0249999999999999,-0.00550000000000006,-0.00249999999999995,-0.00150000000000006,-0.00449999999999973,-0.000499999999999723,0.000499999999999723,2006-05-04,-2.03391842725675
-0.00550000000000006,-0.00900000000000034,-0.00099999999999989,0.00350000000000028,0.0114999999999998,0.0139999999999998,0.0129999999999999,2006-06-08,-1.07850868486123
-0.0175000000000001,-0.00300000000000011,0,0.004,0.0089999999999999,0.0105,0.00599999999999934,2006-07-06,-1.62902738136167
0.00999999999999979,-0.00100000000000033,-0.00150000000000006,-0.00499999999999989,-0.00700000000000012,-0.00950000000000007,-0.0105,2006-08-03,0.516993503865898
-0.00150000000000006,0,0,0.004,0.000500000000000167,-0.00200000000000022,-0.00199999999999978,2006-08-31,-0.300202625180411
-0.00099999999999989,-0.00099999999999989,-0.00449999999999973,-0.00200000000000022,-0.00100000000000033,-0.00099999999999989,-0.00300000000000011,2006-10-05,-0.36750059016099
-0.00999999999999979,-0.004,-0.00599999999999978,-0.00450000000000017,-0.00150000000000006,-0.00450000000000017,-0.00249999999999995,2006-11-02,-1.07962030086388
0.004,0,0.00100000000000033,0,0,-0.00199999999999978,-0.00249999999999995,2006-12-07,0.100844884867315
-0.00099999999999989,0.00100000000000033,-0.00200000000000022,0.0024999999999995,0.00250000000000039,0.00300000000000011,0.00349999999999984,2007-01-11,-0.278843133953514
-0.00800000000000001,-0.00499999999999989,-0.00149999999999961,-0.0024999999999995,-0.00349999999999984,0.00150000000000006,0.000499999999999723,2007-02-08,-0.879694602206966
0.00099999999999989,0,-0.004,0.000499999999999723,0.00099999999999989,-0.00149999999999961,-0.00350000000000028,2007-03-08,-0.22360949753917
0.00150000000000006,0,-0.00349999999999984,-0.00200000000000067,-0.00150000000000006,-0.00150000000000006,-0.00349999999999984,2007-04-12,-0.135264422931767
0,0.00450000000000017,0.00100000000000033,-0.000499999999999723,-0.00100000000000033,-0.00150000000000006,0,2007-05-10,0.0403384473777653
-0.00100000000000033,0.00199999999999978,-0.0055000000000005,0.00149999999999917,0,0.00250000000000039,0.00150000000000006,2007-06-06,-0.278235033181924
0.00150000000000006,-0.00640000000000018,0,-0.00200000000000067,-0.0024999999999995,-0.000499999999999723,-0.0024999999999995,2007-07-05,-0.297496166047702
-0.00350000000000072,-0.00200000000000067,-0.00199999999999978,-0.00300000000000011,-0.00549999999999962,-0.00849999999999973,-0.00800000000000001,2007-08-02,-0.450850463367582
-0.0149999999999997,0.00250000000000039,0.00800000000000001,0.00980000000000025,0.00499999999999989,0.00199999999999978,0.00199999999999978,2007-09-06,-1.03027824415038
-0.0118499999999999,0.00349999999999984,-0.00300000000000011,0.00699999999999967,0.00600000000000023,0.00699999999999967,0.00499999999999989,2007-10-04,-1.00437099791205
-0.00300000000000011,-0.00100000000000033,-0.00100000000000033,0.00150000000000006,-0.00150000000000006,-0.00599999999999978,-0.00900000000000034,2007-11-08,-0.454159416592337
0.00349999999999984,0.000999999999999446,0.00800000000000001,0.0175000000000001,0.0089999999999999,0.00350000000000028,0.00150000000000006,2007-12-06,0.0597264786538408
-0.000999999999999446,0,-0.00100000000000033,0.00399999999999956,-0.00100000000000033,-0.00599999999999978,-0.00499999999999989,2008-01-10,-0.263853987589314
0.00349999999999984,0.00300000000000011,-0.000499999999999723,-0.00550000000000006,-0.00549999999999962,-0.00950000000000007,-0.00449999999999973,2008-02-07,0.278902779578549
-0.000500000000000611,-0.00249999999999995,-0.00300000000000011,-0.00249999999999995,-0.00199999999999978,-0.0089999999999999,-0.00999999999999979,2008-03-06,-0.357582571667876
0,-0.00100000000000033,-0.00349999999999984,-0.00150000000000006,-0.00850000000000017,0,0.00450000000000017,2008-04-10,-0.11073905198706
-0.00100000000000033,-0.00199999999999978,-0.00100000000000033,0.00300000000000011,0.00699999999999967,0.00249999999999995,0.00549999999999962,2008-05-08,-0.429924326196909
-0.00100000000000033,-0.00400000000000045,-0.00600000000000023,-0.00300000000000011,-0.0105000000000004,-0.00250000000000039,-0.00400000000000045,2008-06-05,-0.359234225475495
-0.0114999999999998,-0.00650000000000084,-0.00800000000000001,-0.0179999999999998,-0.0155000000000003,-0.0190000000000001,-0.00449999999999928,2008-07-03,-1.00066643576888
0,0.00400000000000045,0.00199999999999978,-0.00499999999999989,-0.00300000000000011,-0.00100000000000033,0.00300000000000011,2008-08-07,0.102565530036032
-0.00300000000000011,-0.00100000000000033,-0.000999999999999446,-0.00849999999999973,-0.00600000000000023,-0.00499999999999989,0.00699999999999967,2008-09-04,-0.241589744752673
0.024,0.0220000000000002,0.0109999999999997,0.00199999999999978,-0.00199999999999978,-0.00999999999999979,-0.000499999999999723,2008-10-02,2.57048678846008
0.0259999999999998,0.032,0.03,0.018,0.0210000000000001,0.0469999999999997,0.048,2008-12-04,3.12523376471591
-0.0630000000000002,-0.0680000000000001,-0.0490000000000002,-0.038,-0.0149999999999999,-0.0175000000000001,-0.016,2009-01-15,-7.67948014320312
0.00349999999999984,0.004,0.012,-0.00800000000000001,-0.0129999999999999,-0.0225,-0.024,2009-02-05,0.600214936042349
0.0395,0.0205,0.0185000000000001,0.0165,0.0135000000000001,0.004,-0.0089999999999999,2009-03-05,3.27630960046916
0.046,0.0395,0.039,0.0385,0.0445,0.0749999999999997,0.0540000000000003,2009-04-02,4.40674454331992
-0.00900000000000001,0.003,0.003,0.023,0.0239999999999998,0.0295000000000001,0.0209999999999999,2009-05-07,-1.03550591030538
0.0135000000000001,0.002,0.01,0.005,0.00499999999999989,-0.00550000000000006,-0.00649999999999995,2009-06-04,0.885147361299497
0.023,0.000499999999999945,0.00449999999999995,0.00349999999999995,0.016,0.0150000000000001,0.00499999999999989,2009-07-02,1.16691523698788
0.002,0.005,0.005,0,0.00300000000000011,0.00200000000000022,0.0110000000000001,2009-08-06,0.272536911783722
-0.0045,0.001,0.00550000000000001,0.00349999999999995,0.00750000000000006,0.00350000000000028,0.00099999999999989,2009-09-03,-0.473338950824929
0,5e-04,-0.000499999999999945,-0.001,-0.00250000000000017,-0.00249999999999995,-0.000500000000000167,2009-10-08,-0.116754121532718
-0.005,-0.002,-0.002,-0.000500000000000056,0.002,-0.00349999999999984,-0.00150000000000006,2009-11-05,-0.652326237047916
-0.00750000000000001,-0.0015,-0.002,0.002,0.00369999999999981,0.00499999999999989,0.000500000000000167,2009-12-03,-0.863371754602006
-0.0035,0,-0.001,0.000500000000000056,0.00170000000000003,0.00349999999999984,0.00099999999999989,2010-01-14,-0.470927824490881
0,0.0025,0.003,-0.003,-0.00660000000000016,-0.004,-0.004,2010-02-04,0.07805891689658
-0.001,0,-0.002,0.001,-0.00190000000000001,-0.00150000000000006,0.00150000000000006,2010-03-04,-0.235769467576896
-0.0025,-0.001,0.0015,0.00700000000000001,0,0.00649999999999995,0,2010-04-08,-0.406188778460334
0.001,0,0.003,0.003,0.00319999999999998,0.00299999999999989,0.004,2010-05-06,-0.0958818233486852
0.016,0.002,0.00900000000000001,0.012,0.0165,0.00649999999999995,0.00299999999999967,2010-06-10,0.844909815096017
0.004,0.00399999999999989,0.00549999999999995,0.00600000000000001,0.00149999999999995,0.00449999999999995,0.0114999999999998,2010-07-08,0.378282192883712
0.002,-0.000499999999999945,-0.00349999999999995,-0.004,0.00160000000000005,0.00150000000000006,0.00249999999999995,2010-08-05,-0.135256327941334
0.0035,-0.001,-0.002,-0.003,-0.004,-0.002,-0.0109999999999997,2010-09-02,-0.0247244878482788
0.003,0,-0.001,0,0.000700000000000034,0.004,0.00349999999999984,2010-10-07,-0.00134151531307375
0,-0.013,-0.001,0,0.00219999999999998,0.00299999999999989,-0.000499999999999723,2010-11-04,-0.754806636665491
-0.002,-0.002,0.001,0.001,0.00479999999999992,0.0165,0.02,2010-12-02,-0.382031781493929
0.000500000000000056,-0.00250000000000006,-0.001,0,-0.00450000000000017,-0.00449999999999995,-0.004,2011-01-13,-0.195820938808237
0.00350000000000006,-0.00900000000000001,-0.003,0.016,0.0256000000000001,0.00550000000000006,0.00600000000000023,2011-02-03,-0.77340785930841
-0.000499999999999945,0,-0.00299999999999989,0.00099999999999989,0.00259999999999994,0,-0.000499999999999723,2011-03-03,-0.316288710098833
0.0099999999999999,0.00499999999999989,0.00700000000000012,0,-0.00450000000000017,0.00099999999999989,0.00349999999999984,2011-04-07,0.913373293261673
-0.00700000000000012,-0.00600000000000001,-0.0089999999999999,-0.00300000000000011,-0.00150000000000006,0.00099999999999989,0.00299999999999967,2011-05-05,-1.00356261086439
0,-0.00299999999999989,-0.00300000000000011,-0.00650000000000017,-0.00879999999999992,-0.00850000000000017,-0.00349999999999984,2011-06-09,-0.178908730333875
0.00299999999999989,0.00099999999999989,0.002,-0.004,-0.00900000000000012,-0.0089999999999999,-0.00249999999999995,2011-07-07,0.280848539550387
0.00600000000000001,-0.00500000000000012,0.004,0.004,0.0081,0.004,0.00599999999999978,2011-08-04,-0.00453767358915389
0.025,0.004,-0.004,-0.01,-0.0215,-0.022,-0.0220000000000002,2011-09-08,1.8873301989246
0.122,0.0940000000000001,0.0895,0.0695,0.0519999999999999,0.00800000000000001,-0.0140000000000002,2011-10-06,12.2236335244782
-0.143,-0.094,-0.083,-0.0895,-0.0825,-0.0490000000000002,-0.00999999999999979,2011-11-03,-13.3008372029338
0.028,0.016,0.019,0.024,0.0205,0.0109999999999999,0.00200000000000022,2011-12-08,2.26058373667102
0.001,5e-04,0.005,0.0145,0.001,-0.005,-0.00600000000000001,2012-01-12,-0.0637967597006326
0.0035,-0.0035,0.003,0.001,-0.004,-0.0102,-0.00800000000000001,2012-02-09,0.032798320062872
0.00499999999999995,-0.0015,-0.001,0.002,-0.001,-0.000500000000000056,-0.00239999999999996,2012-03-08,0.0756048729796646
-0.002,0,0.002,0.00600000000000001,0.00900000000000001,0.00139999999999985,-0.00170000000000003,2012-04-04,-0.450508483670054
0.003,0.005,0.004,0.0035,5e-04,0.00429999999999997,0.000499999999999945,2012-05-03,0.258317798132658
0.018,0.0115,0.011,0.00900000000000001,0.00550000000000001,0,-0.00909999999999989,2012-06-06,1.50690295379962
-0.104,-0.091,-0.077,-0.063,-0.054,-0.046,-0.0183,2012-07-05,-11.0459933877279
0.00700000000000001,0.01,0.009,0.016,0.015,0.0262,0.0272000000000001,2012-08-02,0.647461211127831
0.0085,0.005,0.001,0.003,0.00699999999999999,0.00800000000000001,0.0139,2012-09-06,0.551892723007489
0.00550000000000001,0.002,-0.004,0,0.001,0.00440000000000007,0.0118,2012-10-04,0.243674023408761
0.00599999999999999,0.001,0.001,0.0015,0.00399999999999999,-0.00379999999999991,-0.0028999999999999,2012-11-08,0.21347738842701
0,0.003,0.0045,0.0045,-0.0035,0.002,0.004,2012-12-06,0.0900067684795551
0.001,0.002,0.003,0.0075,0.0105,0.013,0.00980000000000003,2013-01-10,-0.153043542653106
0,0,0.001,0,-0.002,-0.011,-0.0118,2013-02-07,-0.159506395136493
0.001,0,0.002,0.004,0.0105,0.0137,0.00560000000000005,2013-03-07,-0.278063804984414
0.001,0,0.001,0,-0.001,-0.00519999999999998,-0.00540000000000007,2013-04-04,-0.0898010894739762
-0.002,0,-0.001,-0.002,-0.001,0.00439999999999996,0.0111999999999999,2013-05-02,-0.247617575991195
0.00399999999999999,0.002,0.003,0.0045,0.001,0.00900000000000001,0.00890000000000013,2013-06-06,0.219919594258169
0.001,0,-0.001,-0.005,-0.004,-0.011,-0.0110000000000001,2013-07-04,-0.0816484654608794
0,0,-0.001,-0.001,-0.004,-0.00550000000000006,-0.00780000000000003,2013-08-01,-0.162438332713064
0,0,-0.003,-0.005,-0.005,-0.00100000000000011,0.002,2013-09-05,-0.124081680905656
0,0.000999999999999987,0.001,0.002,0.004,0.00429999999999997,0.00969999999999982,2013-10-02,-0.135784360700445
-0.003,-0.003,-0.011,-0.032,-0.065,-0.0986,-0.0590000000000002,2013-11-07,0.467940562339305
0.0045,0.003,-0.0035,-0.002,-0.002,-0.00549999999999995,-0.00739999999999985,2013-12-05,0.18112418079685
0,-0.001,0.0015,0,0.004,0.00290000000000001,0.00280000000000014,2014-01-09,-0.245085257859634
0.00550000000000001,0.004,0.005,0.002,0.00499999999999998,0.004,0.000499999999999945,2014-02-06,0.340153662682094
0.00999999999999998,0.0045,0.003,0.004,0.0045,0.00900000000000001,0.00669999999999993,2014-03-06,0.647594496467816
0.00899999999999998,0.00850000000000001,0.00850000000000001,0.01,0.013,0.00780000000000003,0.00740000000000007,2014-04-03,0.704416898484231
0.021,0.012,0.00950000000000001,0.0045,0.003,-0.000599999999999934,-0.00490000000000013,2014-05-08,1.78422017958119
0.00499999999999999,0.00900000000000001,0.0085,0.009,0.005,-5e-04,-0.00180000000000002,2014-06-05,0.55772676644779
0,-0.001,0,0.001,0,0.00529999999999997,0.00350000000000006,2014-07-03,-0.220185763863083
-0.001,0.001,0.003,0.004,0.004,-0.00109999999999999,0.000299999999999967,2014-08-07,-0.212921002949061
-0.008,-0.045,-0.057,-0.048,-0.054,-0.0518,-0.0384,2014-09-04,-2.60382364548056
0,-0.002,0.002,0.000999999999999994,0.002,0.001,0.00119999999999998,2014-10-02,-0.246944527032756
0.004,-0.003,-0.001,0,0,-0.00120000000000001,-0.002,2014-11-06,-0.0539577609429353
-0.0035,0.001,0,-0.001,0.001,0.001,-0.001,2014-12-04,-0.400695342492412
0.00505,0.0066,0.00615,0.0045,0.00269999999999999,0.0015,-0.0177999999999999,2015-01-22,0.334831863578221
-0.013,0.009,0.00199999999999999,0.00799999999999999,0.002,0.0037,0.005,2015-03-05,-0.694032467168146
0.01175,0.00185,-5e-04,0.001,0.000700000000000006,-0.001,0.001,2015-04-15,0.671829390614289
0,-0.011,-0.000850000000000017,-0.000450000000000006,0.000600000000000003,-0.00599999999999998,-0.004,2015-06-03,-0.626986155558543
-0.000399999999999998,-0.00115,-0.001,-0.000399999999999984,0,0.0023,0.003,2015-07-16,-0.256587568522149
0.000150000000000011,0.000100000000000017,0.00134999999999999,4.99999999999945e-05,0,0,-0.003,2015-09-03,-0.161512568303778
0,-0.000950000000000006,-0.000750000000000001,0.00155,-0.002,0.001,0.004,2015-10-22,-0.175181785811059
0.0503,0.0533,0.056,0.05465,0.0568,0.0489,0.0315,2015-12-03,5.28932057868121
0.0088,0.00509999999999999,0.00195000000000001,-0.000349999999999961,-0.00145000000000001,-0.00550000000000001,-0.00450000000000006,2016-01-21,0.665281656141217
0.02405,0.0258,0.02225,0.027,0.027,0.00800000000000001,-0.029,2016-03-10,2.10288446965183
0,0,0,0,0,-0.001,-5e-04,2016-04-21,-0.176429891543303
0,0,0,0,0,-9.9999999999989e-05,-0.00399999999999995,2016-06-02,-0.208430342533042
0.004,0,0.00280000000000002,0.003,-0.004,5e-04,0.0059,2016-07-21,0.24372850371059
0.00344999999999995,0.00779999999999997,0.00769999999999999,0.00939999999999996,0.0115,0.017,0.0099,2016-09-08,0.284863275616781
0,9.9999999999989e-05,0.00475000000000003,-0.00169999999999998,-0.00170000000000003,-0.001,-0.00260000000000002,2016-10-20,-0.0670448320999066
0,9.9999999999989e-05,-0.00510000000000005,0.00124999999999997,0.01,0.0085,0.0475,2016-12-08,-0.110139445071523
0,-0.000300000000000022,0,0.000649999999999984,-0.004,-0.0049,-0.00600000000000001,2017-01-19,-0.147838406220156
0,0.000400000000000011,0,-0.001,-0.00565000000000005,-0.0128,-0.00800000000000001,2017-03-09,-0.0639610184935489
0,0.00600000000000001,-0.005,-0.00114999999999998,-0.00414999999999999,0.0013,-0.00139999999999996,2017-04-27,0.00878772743347704
0,-0.000699999999999978,-0.00145000000000001,-0.00229999999999997,-0.003,0.001,0.000899999999999901,2017-06-08,-0.178489727971039
-0.000850000000000017,-0.000800000000000023,-0.00219999999999998,-0.0045,-0.00900000000000001,-0.0178,-0.0211,2017-07-20,-0.223394307202725
0,9.9999999999989e-05,0,0,0.0163,-0.003,-0.00730000000000008,2017-09-07,-0.472827555391792
-0.00547500000000001,-0.00240000000000001,-0.00190000000000001,-0.00284999999999996,-0.005575,-0.0097,-0.0107999999999999,2017-10-26,-0.611281106903266
0.00964999999999999,0.001,0,0.00280000000000002,0.00107499999999999,0.004,0.00155000000000005,2017-12-14,0.47510489039272
0,0,0,-0.00119999999999998,-0.00317500000000001,-0.004,-0.00700000000000001,2018-01-25,-0.157744891374544
0,0.00409999999999999,-0.000350000000000017,0.000350000000000017,0.00570000000000001,0.0164,0.00990000000000002,2018-03-08,-0.128477343892877
0,-0.001,0,0,-0.002,-0.003,-0.002,2018-04-26,-0.184312428253668
0,0,-0.001,-0.00750000000000001,-0.025,-0.0495,-0.037,2018-06-14,0.194824414663654
0,0,0,0,-0.003,-0.003,0,2018-07-26,-0.114267462525218
0,0,-0.001,0,-0.002,0,0.004,2018-09-13,-0.134367062851147
