"Date","RateFactor1","ConfFactor1","ConfFactor2","ConfFactor3"
2002-01-03,0.805551646593176,1.98461029032208,-2.01314653961211,-0.765203662560012
2002-02-07,0.816127851435132,0.803177988283578,0.588935684871948,1.71405178224416
2002-03-07,-0.107033854369197,0.502154626251721,-0.819328216708419,0.754432196837238
2002-04-04,0.0339109104762288,-0.944470280852225,-1.10022771194845,-1.08779176931884
2002-05-02,0.582897904663786,2.3892315114042,4.82102075630805,1.45171942120901
2002-06-06,-1.8474294080088,1.18078410988654,2.64614440341152,-1.23933203376351
2002-07-04,-0.514872788488059,-0.0840226606360929,-1.25521233934857,0.356154423164495
2002-08-01,0.744594325636568,NA,NA,NA
2002-09-12,-0.51723403779932,-2.19191394532168,-2.97015258226272,-0.96637210552082
2002-10-10,2.92381652481265,1.14602273842402,2.5955453801268,0.0781636916756826
2002-11-07,8.01489963756224,-2.19962946239427,-0.725923256390033,-0.149847360033869
2002-12-05,-5.59766076402772,-0.709115417170177,0.550620306366992,1.59388906442255
2003-01-09,0.0377475129924216,1.78240371745538,0.168750159325832,0.776774744045366
2003-02-06,2.25460933519313,0.888766955680456,0.392207826749626,-0.124496649698456
2003-03-06,8.19589341937082,0.645049600655178,-3.30058824285239,0.912808911398724
2003-04-03,2.1394023327416,1.11363237364264,-1.00780946097004,0.489288823070276
2003-05-08,0.766979385944245,2.17725068798327,3.35860593821623,1.12012344351256
2003-06-05,-5.04819100819151,2.17833596192192,-8.52259990968616,-2.01652499317781
2003-07-10,0.00224227312000482,1.11185490806191,-0.732731313458314,0.105347638811237
2003-07-31,0.167880544330346,NA,NA,NA
2003-09-04,-0.164526974987542,1.14444479503312,-3.09639097211924,0.51839155238606
2003-10-02,0.408256965942252,0.271904039547423,4.17044676212746,0.135046524036576
2003-11-06,-0.592711724130369,0.477143222832422,0.383199530441333,1.14509065391434
2003-12-04,-0.363083792850606,0.53377331226403,-3.56187542316826,-0.730116457452976
2004-01-08,0.417618721791643,-0.110237531376908,-1.49503590100044,-0.498807808174931
2004-02-05,-0.108054730225757,-0.520400166336614,-1.7414609484883,-1.28076573683831
2004-03-04,1.94121126598028,1.46737779739088,1.25863918144651,-0.47594761487702
2004-04-01,3.07890649923253,2.4380159651304,3.93154886237338,-0.0768814520455598
2004-05-06,0.194768692123945,-1.15123839192544,2.50882132797613,-0.104021484594995
2004-06-03,-0.976150045170275,1.11451384014908,-2.83123403389344,0.345710621855608
2004-07-01,-0.396407825690653,-0.729734633233842,1.46241825959092,-0.580606525293843
2004-08-05,-0.101403602087711,NA,NA,NA
2004-09-02,0.520115162496192,0.233339040401306,1.86037874753891,0.245250513844524
2004-10-07,-0.099304695232852,-1.7770011249358,1.09349032079456,0.415976288317803
2004-11-04,-0.262399647341276,-0.772615939636777,1.13101815767366,-1.03084482895405
2004-12-02,-1.1880664560519,1.30720810193474,1.39711482523827,-0.175863329356495
2005-01-13,-0.288908440198687,0.0625449198028391,-6.51669673073482,-1.67631011973473
2005-02-03,-0.48787519145699,-0.317431324849275,-0.131584560698569,0.437402844036819
2005-03-03,-0.303338516836516,-0.671516121861726,-0.295851773126166,-0.784388130311514
2005-04-07,-0.165449509385168,0.115881945508605,-2.80944862278062,-1.252184305361
2005-05-04,-0.136608139935678,0.0850219851814349,1.01545831832614,1.5612574224857
2005-06-02,0.511726723583333,-0.698103833349225,2.4265493839136,-0.607647873637542
2005-07-07,-0.108253492006419,0.450707416530251,3.79168565792546,1.85371541410873
2005-08-04,-0.0923050546457449,NA,NA,NA
2005-09-01,-0.22341796029564,0.786706832236043,-2.80756392053859,-0.519054546454215
2005-10-06,-0.256342709775776,0.182921789614186,-0.222159166681957,-1.03500658309472
2005-11-03,-0.756682944521349,-0.755881750737681,1.24868286620504,-0.410075772600561
2005-12-01,-1.2536014200417,-0.681550660403723,-2.09668521812466,-0.150218225645237
2006-01-12,-0.365252366926999,-0.780457808618722,-2.31010594772075,-0.487366990936763
2006-02-02,-1.24564068570034,0.221155225462109,0.586624621335432,0.532072638079144
2006-03-02,-0.202098569169422,-0.602403354425001,5.41725886889429,3.00255830166786
2006-04-06,-0.598078071631648,-8.24815817542793,0.995709545740163,-0.840211084179884
2006-05-04,-2.03391842725675,0.985713054194059,0.235572161662791,0.272292146287663
2006-06-08,-1.07850868486123,-2.85364008534791,0.30864466413391,1.892292930964
2006-07-06,-1.62902738136167,2.57675330524728,0.29733993260831,-1.19717199427303
2006-08-03,0.516993503865898,0.260587709137769,3.10662794894937,0.26494334079711
2006-08-31,-0.300202625180411,0.470342612723944,1.69318988659048,-3.61862850968434
2006-10-05,-0.36750059016099,0.647458367176059,-0.400242415330997,-0.22249673376454
2006-11-02,-1.07962030086388,-0.0235853685051009,0.908735396342145,-0.16820128810754
2006-12-07,0.100844884867315,0.453694255754334,3.80442918914963,0.503890776347805
2007-01-11,-0.278843133953514,-2.72644095689508,-2.78919361279576,-0.10105920305175
2007-02-08,-0.879694602206966,-2.65667785677552,9.3591711232861,3.37516485238003
2007-03-08,-0.22360949753917,1.09866037322927,-0.460458159632376,-1.19537663046187
2007-04-12,-0.135264422931767,-0.459681166401844,0.68667744653725,0.790532698286325
2007-05-10,0.0403384473777653,0.379601522865636,-1.76610592619793,-0.565848498074615
2007-06-06,-0.278235033181924,0.536243699912251,-2.84208311166199,0.267373360733245
2007-07-05,-0.297496166047702,-0.131396720577742,0.869169870685851,0.370305200056221
2007-08-02,-0.450850463367582,NA,NA,NA
2007-09-06,-1.03027824415038,-3.69105272208501,0.824235405936275,-0.0756611844441406
2007-10-04,-1.00437099791205,1.13849852947408,-2.51997180870665,-1.09289109819688
2007-11-08,-0.454159416592337,-0.763532666120728,-2.31789137699673,-0.434621783291945
2007-12-06,0.0597264786538408,-0.517754120728151,5.19992736536,0.524848067096223
2008-01-10,-0.263853987589314,0.741229707564418,-2.21327212421909,-0.645903773103811
2008-02-07,0.278902779578549,-3.41229461008849,-1.86165996924851,2.48028385921079
2008-03-06,-0.357582571667876,3.10889230090649,2.27887493426145,-1.65362189282316
2008-04-10,-0.11073905198706,0.720252473029919,-1.36420199796135,1.1014041844907
2008-05-08,-0.429924326196909,-0.194190837697252,-1.28477908438644,-2.8883050579011
2008-06-05,-0.359234225475495,10.580117482885,10.3196544503011,-1.26335729412589
2008-07-03,-1.00066643576888,2.98296550698887,-25.2626125701078,3.49203883807136
2008-08-07,0.102565530036032,2.22392645976205,-15.4685853404066,0.0190953459120537
2008-09-04,-0.241589744752673,-0.430733646227915,0.183596243214548,0.430433319020496
2008-10-02,2.57048678846008,-6.07318516280788,-0.921697372537666,0.297705274903239
2008-12-04,3.12523376471591,0.962969496569734,3.45741588184749,-7.40026479583995
2009-01-15,-7.67948014320312,6.59928060205135,-5.39122342040154,-0.212653312752894
2009-02-05,0.600214936042349,-4.69997255241725,-0.954809698218509,-0.978598737456306
2009-03-05,3.27630960046916,-2.35855099881908,0.788801647461236,1.71565710483743
2009-04-02,4.40674454331992,2.91864826874511,-2.59715493840621,0.785869278371758
2009-05-07,-1.03550591030538,-1.14098479953617,-3.44739647939982,4.7002681934886
2009-06-04,0.885147361299497,0.386482442395592,7.88554224443005,1.08653872195183
2009-07-02,1.16691523698788,-6.4658270788224,0.2668150692355,-2.05740334400409
2009-08-06,0.272536911783722,-2.48310252365938,6.1648155040405,1.54997803210339
2009-09-03,-0.473338950824929,-2.58999855836897,-3.6500530442141,2.45418657034028
2009-10-08,-0.116754121532718,-0.482060662946087,-2.83847164189666,0.266566354925382
2009-11-05,-0.652326237047916,-2.0004206070875,2.98300696620528,-0.119559007624782
2009-12-03,-0.863371754602006,-5.28199781420324,5.48077377066377,0.475335287921104
2010-01-14,-0.470927824490881,0.0843209391916276,-2.60113149914908,0.307088787355424
2010-02-04,0.07805891689658,-0.06997189274642,-0.724323866230617,-0.676896423399611
2010-03-04,-0.235769467576896,-1.43115271040766,1.39478177149085,0.204840336384531
2010-04-08,-0.406188778460334,1.05620515507297,-1.35602225404903,-0.319376960103048
2010-05-06,-0.0958818233486852,1.20607641642233,-0.385625208413595,-2.5522833558491
2010-06-10,0.844909815096017,-1.76957203806888,1.71782220176863,4.58605440563762
2010-07-08,0.378282192883712,3.17771253050835,1.08949388603932,1.78269283195278
2010-08-05,-0.135256327941334,0.237341990538892,-1.82681618325886,-2.23858340175546
2010-09-02,-0.0247244878482788,-0.986828044882256,0.161756527238956,2.0069807274683
2010-10-07,-0.00134151531307375,0.618806410345202,-1.07924785425623,0.481544198754867
2010-11-04,-0.754806636665491,-0.492108401277293,-0.335171323043684,-1.1400431241782
2010-12-02,-0.382031781493929,-2.77301423504346,1.65612330051933,0.651189831740153
2011-01-13,-0.195820938808237,0.0115630227906924,8.94487675950968,0.681682187864489
2011-02-03,-0.77340785930841,-1.95692641161627,-3.34002587888033,0.0265552586747592
2011-03-03,-0.316288710098833,10.7832900520536,4.63034857430609,-0.0857859412336425
2011-04-07,0.913373293261673,1.35517334856253,-1.92436821769021,-2.09270450894539
2011-05-05,-1.00356261086439,-6.26644515970635,-6.22208493362869,-2.54123767518872
2011-06-09,-0.178908730333875,0.98895045020426,-5.54086004136501,-1.22102994564617
2011-07-07,0.280848539550387,0.479956891876926,2.42704901918456,1.69927944447976
2011-08-04,-0.00453767358915389,-12.175302266894,-5.3293748552261,2.05513887693758
2011-09-08,1.8873301989246,1.39742310338886,-4.19806043075424,3.36131438275384
2011-10-06,12.2236335244782,1.63981505053256,6.71788712162475,-3.90388759516244
2011-11-03,-13.3008372029338,0.569815046084238,3.9993389497258,-3.40343172017147
2011-12-08,2.26058373667102,-2.99804004116854,2.21585330488561,-1.44382537322525
2012-01-12,-0.0637967597006326,-0.279927376223911,0.535158169642993,-3.20197970335946
2012-02-09,0.032798320062872,0.158782329995045,0.134147117700384,-0.182895646325164
2012-03-08,0.0756048729796646,-0.0605607621047544,0.423648215840355,-0.793422678118657
2012-04-04,-0.450508483670054,0.105776842643083,-0.0653226115323137,0.332722288335178
2012-05-03,0.258317798132658,1.14681725336421,1.07236785055938,0.420366703596228
2012-06-06,1.50690295379962,0.827723469109726,1.75060383184941,0.192541360023018
2012-07-05,-11.0459933877279,0.537790639165443,-2.0457843405827,0.728490401490907
2012-08-02,0.647461211127831,0.986181860213336,1.14743767485381,-6.41414245362007
2012-09-06,0.551892723007489,-0.209991685522617,-0.148844802633869,0.440159872698304
2012-10-04,0.243674023408761,0.669422660135881,-0.481966458820694,-0.630869734088328
2012-11-08,0.21347738842701,0.969384796983635,0.287684480853756,-0.793744582823944
2012-12-06,0.0900067684795551,-0.201882245265989,-2.09372887762778,-1.41205371272165
2013-01-10,-0.153043542653106,0.598561414697111,1.55565492743329,1.43873559831098
2013-02-07,-0.159506395136493,0.0713363131762439,-3.51675009939623,-1.76320361644194
2013-03-07,-0.278063804984414,0.247656730552421,2.51004068299268,2.49674930866663
2013-04-04,-0.0898010894739762,0.106689273803571,-0.521091839507365,-0.165153581231661
2013-05-02,-0.247617575991195,-0.378396599107644,-0.881520426942995,-3.16430675154892
2013-06-06,0.219919594258169,-0.332944396834928,4.82556463424283,3.52848835277909
2013-07-04,-0.0816484654608794,0.0729832585133452,-4.10244995317211,-1.09327811487434
2013-08-01,-0.162438332713064,-0.63014903542047,4.41777059045889,3.35530919780564
2013-09-05,-0.124081680905656,-0.173870472071416,0.515520433679801,0.887572374054722
2013-10-02,-0.135784360700445,0.139247079633731,0.170482840067725,1.45455089361324
2013-11-07,0.467940562339305,-0.19784822948995,2.57570069670658,-0.365085494866345
2013-12-05,0.18112418079685,0.971716484137389,0.676346173907173,2.77880274661864
2014-01-09,-0.245085257859634,-0.217483973838575,-0.823130660621101,-0.0179307893396951
2014-02-06,0.340153662682094,3.10845067376092,-0.000274831078124241,2.50694523034749
2014-03-06,0.647594496467816,3.95006198951449,-2.05054036070169,1.7857133082711
2014-04-03,0.704416898484231,1.59929230318876,-1.46850044313226,-0.877235361772378
2014-05-08,1.78422017958119,0.441830591091925,-3.88016743920399,-1.01449082962764
2014-06-05,0.55772676644779,-5.44132568311819,6.4418552575521,-1.81153462620859
2014-07-03,-0.220185763863083,0.221251616704796,-0.708172472362854,0.126476589645337
2014-08-07,-0.212921002949061,0.190867101434865,0.26300114980246,0.13966810929397
2014-09-04,-2.60382364548056,1.01929252643222,0.34970631227395,2.66105076980854
2014-10-02,-0.246944527032756,0.871829215125831,-0.771059488316975,0.629311798980051
2014-11-06,-0.0539577609429353,0.524364688431068,-0.960279386420114,1.34683225161398
2014-12-04,-0.400695342492412,0.766187504271937,0.418566361250902,0.507574317268122
2015-01-22,0.334831863578221,-1.35460368431349,1.21334316880573,-7.51734064888068
2015-03-05,-0.694032467168146,-1.40011401391732,2.01227879388373,-3.2870626136845
2015-04-15,0.671829390614289,-0.123613398014417,1.55859406915889,-1.14183539839206
2015-06-03,-0.626986155558543,0.808802663068453,-1.10952170769769,6.11531744821746
2015-07-16,-0.256587568522149,0.297997054533289,-0.0473913748343471,1.57029714028646
2015-09-03,-0.161512568303778,0.354348120765599,-0.760149004187363,-1.40535952630875
2015-10-22,-0.175181785811059,-1.1544496309834,-1.69029676751272,-2.25506000433163
2015-12-03,5.28932057868121,1.60925138069601,3.40647224168666,5.79089599660443
2016-01-21,0.665281656141217,-1.63657412856619,-1.76821342456328,-1.77021470764668
2016-03-10,2.10288446965183,-0.22383552943285,4.74736985353474,-0.583962077346201
2016-04-21,-0.176429891543303,0.335354708418271,0.0219825660114279,0.841466286719584
2016-06-02,-0.208430342533042,-0.458766620980146,1.65930384307169,-2.38884212682693
2016-07-21,0.24372850371059,3.26105833512834,-3.76047152089498,1.15054384234752
2016-09-08,0.284863275616781,0.178829629950736,0.664297899702375,0.0169260590161994
2016-10-20,-0.0670448320999066,-0.0984845782015652,0.661674790290795,-1.90357934046656
2016-12-08,-0.110139445071523,0.496348825254455,0.0600044698797558,-0.206457044919261
2017-01-19,-0.147838406220156,0.0294003990972857,0.394146397889129,0.0295012093243697
2017-03-09,-0.0639610184935489,-1.02008115266317,3.32455656071307,3.58824140373467
2017-04-27,0.00878772743347704,0.202169377322165,0.0344278430760618,-1.37435508795467
2017-06-08,-0.178489727971039,0.290878926359271,-0.298500403750141,-0.605822850200122
2017-07-20,-0.223394307202725,-0.213393534496272,0.337703034483151,0.370547751026994
2017-09-07,-0.472827555391792,0.536838600995097,-0.70585453821439,-0.870034631372295
2017-10-26,-0.611281106903266,0.864772298559272,-0.825943277260727,0.140186086925956
2017-12-14,0.47510489039272,-0.490630726960643,0.550278581721623,0.683455316405954
2018-01-25,-0.157744891374544,-0.18181778851668,0.776797573565538,4.49113278921771
2018-03-08,-0.128477343892877,0.332580396764146,-0.231834911663736,-2.79968384446688
2018-04-26,-0.184312428253668,0.271544837922448,-0.314816191324454,0.421258123328915
2018-06-14,0.194824414663654,0.304379043476864,-0.304241974656714,-0.458284093720093
2018-07-26,-0.114267462525218,0.05595428334821,0.290283605263627,-1.0563864194756
2018-09-13,-0.134367062851147,0.0743587725485629,0.271612113077756,0.427782850417525
